Unnamed: 0,Date,Headline,Category,TextBlob_Sentiment,VADER_Sentiment,BERT_Sentiment_Label,BERT_Sentiment_Score
260,01/24/2020,Transport Stocks Are Still Flashing Warning Signals,Markets,0.0,-0.34,2,0.3019050359725952
261,02/20/2003,Cocoa Falls on Wave of Selling,Commodities,0.0,0.0,0,0.4391769766807556
262,07/04/2019,EU Compromise Exposes Merkel’s Waning Influence ,Europe,0.0,-0.128,0,0.282022088766098
263,04/27/2006,GM Monster WorldWide Advance,US Stocks,0.0,0.0,4,0.5164109468460083
264,09/06/2002,Stocks End Mixed Despite Positive Data,Americas Markets,0.11363636363636363,-0.4449,2,0.4757865071296692
265,06/21/2010,WNS Holdings Affymax Biggest Price Decliners WNS AFFY,Markets,0.0,0.0,4,0.4193570613861084
266,06/19/2009,Jet Lands Safely After Pilot Dies in Flight,Business,0.5,0.4939,0,0.29804331064224243
267,02/04/2018,Cuomo Signs Order Banning NY From Doing Business With Companies That Discriminate ,Politics,0.0,0.0,0,0.7093693017959595
268,03/09/2002,Napster Slashes 10 of Work Force,Technology,0.0,-0.2023,0,0.5375410914421082
269,08/09/2011,Patience on AOL Wears Thin,Earnings,-0.4,0.0,1,0.2481994777917862
270,10/10/2002,Stocks Posts Strong Gains,US Stocks,0.43333333333333335,0.6908,4,0.4760109782218933
271,11/07/2012,Chinese Party Congress Over the Years,Photos,0.0,0.4019,4,0.39873260259628296
272,04/13/2007,Countrywide Shareholders Accept Apollo Bid,European Business News,0.0,0.3818,3,0.304032564163208
273,02/27/2012,Plane Makes Emergency Landing at Newark Airport,New York,0.0,-0.3818,2,0.23910705745220184
274,01/14/2020,Europe’s Nuclear Moment,Review & Outlook,0.0,0.0,4,0.6521449089050293
275,08/17/2014,Online Ad Firms Fight Losses,Media & Marketing,0.0,-0.6486,0,0.4401739537715912
276,01/29/2007,Hutchison's Li Weighs Another Exit,Asian Business News,0.0,0.0,0,0.33910608291625977
277,07/21/2005,AIG Plans 'Interim Bonuses' for Executives,Markets Main,0.0,0.5574,3,0.32133153080940247
278,08/27/2019,Former Google Engineer Charged With Stealing Trade Secrets,Tech,0.0,-0.6705,0,0.2992570102214813
279,09/09/2010,EBay Wins Suit Over Craigslist 'Pill',Technology,0.3,0.5719,0,0.3866146206855774
280,09/28/2019,Afghan Voter Turnout Appears Light Amid Threats Fraud Concerns ,Asia,0.4,-0.765,0,0.5728932023048401
281,04/06/2019,North Korean Dictator Seeks Russian Strongman for Support Friendship,Asia,0.0,0.743,3,0.3091399073600769
282,12/19/2001,Market Is Lackluster Ahead of Holidays,Business and Finance - Asia,0.0,0.3818,1,0.4619036018848419
283,07/13/2015,Mexico Drug Lord’s Escape Was Foretold,World,0.0,0.1779,3,0.24263277649879456
284,10/31/2011,Obama Picks Two for FCC,Politics,0.0,0.0,3,0.23956814408302307
285,12/18/2018,Rice Brothers Seek CEO Post Board Shakeup at EQT ,Business,0.0,-0.1531,0,0.45794254541397095
286,10/25/2019,House to Vote on Resolution to Mark Armenian Genocide ,Politics,0.0,0.0,4,0.32804396748542786
287,02/02/2006,Markets Take a Hit in the Americas,Americas Markets,0.0,0.0,4,0.43098995089530945
288,02/10/2006,'Passion' 'Conflict' Share Turin's Streets,Sports,0.0,0.4404,3,0.37849387526512146
289,10/20/2009,Neutrality at Risk Blame Swiss Leaders,Letters,0.0,-0.5423,0,0.565936267375946
290,06/11/2010,Rudd Resource Tax Talks to Take Months,Business,0.0,0.0,3,0.3306734561920166
291,01/17/2016,SpaceX Stumbles in Landing Booster ,Tech,0.0,0.0,0,0.40840235352516174
292,04/20/2017,A Death in St Petersburg,Review & Outlook,0.0,-0.5994,0,0.32265645265579224
293,02/22/2017,FCC Opens Airwaves to New LTE-U Devices ,Tech,0.13636363636363635,0.0,4,0.40500539541244507
294,06/28/2004,Techs Close Lower on Rate Concerns,Tech Stocks,0.0,-0.296,1,0.32013893127441406
295,04/06/2021,Airlines Push for Trans-Atlantic Air Bridge,Business,0.0,0.0,4,0.4417227804660797
296,09/26/2007,How Bill Clinton's Aide Facilitated a Messy Deal,Leader US,-0.2,-0.3612,4,0.4425335228443146
297,12/20/2019,The New War Against Africa’s Christians,Commentary,0.13636363636363635,-0.5994,4,0.3992788791656494
298,12/23/2004,The Afternoon Report,The Afternoon Report,0.0,0.0,3,0.3228970766067505
299,01/21/1999,iMac Sold Well in Holidays,Tech Center,0.0,0.5719,4,0.4362408518791199
300,08/11/2008,Russia Advances,The Afternoon Report,0.0,0.0,4,0.3229671120643616
301,01/09/2002,Market Regulators Accent Disaster-Recovery Planning,Money & Investing,0.0,0.0,3,0.2707971930503845
302,07/16/2002,Nordstrom Names Net Unit CEO,Major Business News,0.0,0.0,4,0.31769227981567383
303,02/01/2001,Pioneer's Third Quarter Profit Jumped,Business and Finance - Asia,0.0,0.4404,0,0.2696771025657654
304,10/06/2014,Greater New York Watch News Digest,Tri-State Area,0.3181818181818182,0.3612,4,0.3845471441745758
305,04/23/2008,Halliburton CEO Upbeat Net Rises,US Business News,0.0,0.0,4,0.23329082131385803
306,10/17/2017,Where Critics of Tax Reform Go Wrong,Commentary,-0.5,-0.6486,0,0.3710375130176544
307,06/20/2009,EU Works to Avert Gas Crisis,Business,0.0,-0.7003,3,0.44417276978492737
308,12/25/2011,Christmas Across the Globe,Photos,0.0,0.0,4,0.5752809643745422
309,06/08/2010,Cascade Penwest Pharmaceuticals Biggest Price Gainers CASC PPCO,Markets,0.0,0.0,4,0.7796223163604736
310,11/19/2016,Iran to Ship Heavy Water Out of Country to Ease Nuclear Conflict,Middle East,-0.2,0.0516,0,0.2820908725261688
311,08/21/2015,Five Best Nancy Goldstone,Bookshelf,1.0,0.6369,4,0.9936153888702393
312,01/30/2014,UPS Strives for Happier Holidays,Business,0.0,0.7184,3,0.38859233260154724
313,11/12/2004,Target Posts 78 Jump in Profit,Earnings,0.0,0.4404,4,0.32771819829940796
314,01/20/2016,Wal-Mart to Give Pay Increases to Most US Store Workers,Business,0.5,-0.1027,4,0.29374685883522034
315,07/28/2008,A Finishing Party in Paris,Sports,0.0,0.4019,3,0.4478614628314972
316,03/06/2019,‘The Third Pillar’ Review Why Washington Is the Problem,Bookshelf,0.0,-0.4019,3,0.28855881094932556
317,04/21/2018,China’s Xi Jinping Outlines Vision for Future as Tech Power,Asia,0.0,0.25,4,0.4339466094970703
318,05/04/2012,Scheme Targeted Funds of the Dead,New York Region,-0.2,-0.6486,0,0.4434800148010254
319,12/23/2011,France Urges Removal of Risky Implants,Europe,0.0,-0.2023,0,0.32317808270454407
320,12/16/2016,US Park Service Proposes Settling Wolves on Lake Superior Island ,US,0.7,0.5423,3,0.3440019488334656
321,12/08/2018,Five Things on the France Protests ,Europe,0.0,-0.2263,4,0.958893358707428
322,05/13/2010,Import Prices on the Rise,Economy,0.0,0.0,4,0.4023072123527527
323,07/19/2011,Minnesota Shutdown Set to End,Politics,0.0,0.0,0,0.5125110745429993
324,04/05/2018,WageWorks Shuffles Top Leaders,Business,0.5,0.2023,4,0.8019663095474243
325,07/01/2014,Moody's Cuts Puerto Rico Rating,Markets,0.0,-0.296,2,0.33082127571105957
326,08/05/2003,Bankruptcy Pace to Hit 4-Year Low,US Business News,0.0,-0.2732,0,0.6454155445098877
327,05/05/2016,Amazon Atlas Air Partner for Cargo Services,Tech,0.0,0.1779,4,0.40808531641960144
328,02/27/2000,Dow's Decline Isn't All Bad,Getting Going,-0.6999999999999998,0.431,2,0.36518406867980957
329,07/10/2016,Kinder Morgan Southern Set Pipeline Venture,Business,0.0,0.4939,4,0.43715164065361023
330,02/02/2003,War Worries Kick Up Stock Storm,Sunday Journal,0.0,-0.7717,0,0.43378859758377075
331,07/30/2009,Beat the Heat,Photos,0.0,0.0,4,0.49328190088272095
332,10/06/2000,In Flanders Field L&H Is Still Aglow,Tech Center,0.0,0.0,2,0.31070420145988464
333,04/23/2013,Inside Merkel's Bet on Euro's Future,Europe,0.0,0.0,4,0.39071720838546753
334,08/12/2003,Will Steady Rates Be Enough,The Afternoon Report,0.08333333333333333,0.0,2,0.4058090150356293
335,09/14/1998,Group of Seven Statement,World-Wide,0.0,0.0,4,0.4390013515949249
336,03/28/2003,History's Lessons for Today's War,Leader US,0.0,-0.5994,4,0.4514086842536926
337,11/23/2013,Japan Protests China's Air Defense Zone ,Asia,0.0,-0.1027,0,0.4436585009098053
338,02/08/2016,Protests Grow Against Greek Plans to Build Migrant Camps ,Europe,0.0,-0.2263,0,0.44489938020706177
339,01/26/2005,Markets in the Americas Advance,Americas Markets,0.0,0.0,4,0.40604379773139954
340,12/11/2019,Prosecutors Say Giuliani Associate Parnas Hid Income Should Be Detained ,Politics,0.0,-0.4767,0,0.5795473456382751
341,12/30/2019,Huawei’s Revenue Hits Record 122 Billion in 2019 Despite US Campaign ,Tech,0.0,0.0,0,0.38281765580177307
342,06/09/2001,God and Man in Iran,Extra,0.0,0.2732,4,0.4454594850540161
343,11/20/2014,Korea Gas Seeks to Sell Part of LNG Canada Stake,Business,0.0,0.0,0,0.6341836452484131
344,02/22/2014,2 More Die in Venezuela Unrest,Photos,0.5,-0.6361,0,0.583008885383606
345,03/21/2005,Fed Increases Prompt Probe for Weak Links,US Stocks,-0.375,-0.4404,2,0.3443305790424347
346,10/01/2014,Is He Next FDR Astorino Says Yes,Politics,0.0,0.4019,0,0.2485278695821762
347,10/05/2003,Charter Sues RIAA Over File-Sharers,Media & Marketing,0.0,0.0,0,0.535758912563324
348,08/21/2019,Trump Says He Favors Background Checks but Gives No Details ,Politics,0.0,-0.3182,0,0.3333297073841095
349,10/31/2003,ABN Amro Boosts Full-Year Outlook,European Business News,0.0,0.3182,4,0.5426004528999329
350,09/22/2014,The Aftermath of Tropical Storm Fung-Wong,Slideshow,0.0,0.0,3,0.29882749915122986
351,04/04/2016,High Court Affirms ‘One-Person One-Vote’ Standard ,Politics,0.08,0.0,3,0.24900296330451965
352,07/09/2013,Changes Urged at Secret Court,Politics,-0.4,0.0,2,0.24968023598194122
353,10/03/2010,America's Most-Wanted Parks,Business,0.0,0.0,4,0.894509494304657
354,03/22/2002,Lucent Slips Further Into Junk Status,Telecommunications,0.0,0.0,0,0.8172808289527893
355,07/10/2012,City Comics Museum Turns the Page,New York Culture,0.0,0.0,4,0.3496694564819336
356,12/11/2007,Green Push Hits Tire Makers,US Business News,-0.2,0.0,4,0.3145698010921478
357,08/24/2010,Gold's Appeal Returns,Markets,0.0,0.0,0,0.23751957714557648
358,01/03/2007,Abbott Laboratories' Norvir Plan,Health,0.0,0.0,3,0.28589537739753723
359,10/03/2014,Preparing for Sailing’s ‘Everest’,Sports,0.0,0.0,3,0.4113830029964447
360,02/17/2017,Kraft’s Unilever Bid Could Face Two Sides of Regulatory Coin,Business,0.0,0.0,2,0.2453211098909378
361,09/14/2001,Auto Makers Face Supply Shortages,Major Business News,0.0,-0.1531,1,0.3731365203857422
362,12/14/2014,Big Japanese Manufacturers Growing More Cautious Over Future,Business,0.125,0.0018,4,0.4171966016292572
363,05/26/2011,Dow Finishes in the Black,Today's Markets,-0.16666666666666666,0.0,2,0.2891310453414917
364,11/30/2004,Honda Is Losing Top US Executive,Asian Business News,0.5,-0.2023,0,0.4433566629886627
365,12/27/2004,UK Settles Split-Trust Probe,European Business News,0.0,0.0,0,0.44707223773002625
366,09/10/2009,Photos Making the Grade,Photos,0.0,0.0,3,0.42582714557647705
367,12/18/2016,Australia Budget Outlook Deteriorates,Economy,0.0,0.0,1,0.4214490056037903
368,02/11/2001,China Makes Cha Markets Watchdog,Business and Finance - Asia,0.0,0.0,4,0.3031543791294098
369,10/19/2004,Asian Export Growth Slows as Oil Climbs,Asian Business News,0.0,0.3818,1,0.4266721308231354
370,01/16/2012,Europe Downgrade Poses Risks for Asia ,Markets,0.0,-0.2732,1,0.36188948154449463
371,12/16/2019,The 2010s Have Been Amazing,Commentary,0.6000000000000001,0.5859,4,0.6632376313209534
372,06/13/2011,TCI Takes on Japan's Heavyweight,Heard on the Street,0.0,0.0,4,0.46152570843696594
373,06/12/2012,Oil Traders Strap In for Slide,Business,0.0,0.0,2,0.2321360558271408
374,01/10/2021,One Trump Fan’s Descent Into the US Capitol Mob,US,0.0,0.0,0,0.5626510977745056
375,01/06/2013,Egyptian President Shakes Up Cabinet,Middle East,0.0,0.0,0,0.23191334307193756
376,11/18/2006,TIPS Languish as Price Fears Ease,Credit Markets,0.0,-0.0772,1,0.4291938245296478
377,06/12/1999,Clinton Orders Child-Labor Effort,Major Business News,0.0,0.0,3,0.28329113125801086
378,07/18/2000,DoubleClick Revenue Doubles,Tech Center,0.0,0.0,2,0.24062477052211761
379,02/21/2011,India's Steel Authority Plans Overseas Expansion,Business,0.0,0.0772,3,0.23926548659801483
380,05/23/2018,Next PlayStation Is Three Years Off Sony Says,Tech,0.0,0.0,0,0.25893521308898926
381,02/20/2007,Ringing Europe's Telecoms,European Business News,0.0,0.0,4,0.559016764163971
382,05/11/2014,Regulators Drones Collide Over Rules,Technology,0.0,-0.0772,1,0.32749053835868835
383,06/30/2013,Wild Turkey Central Banking,Review & Outlook,0.05,0.0,3,0.3242429196834564
384,01/18/2009,House to Start Hearings on Stimulus,Investor's Calendar,0.0,0.0,3,0.3590452969074249
385,11/05/2004,Wendy's Fires 'Unoffical Spokesman',Media & Marketing,0.0,0.0,0,0.5607877969741821
386,12/15/2020,Pfizer Expands Covid-19 Vaccine Rollout Across the US ,US,0.0,0.1027,4,0.5128208994865417
387,04/26/2005,Kimberly-Clark's Profit Eases 2,Earnings,0.0,0.6369,4,0.4087325632572174
388,08/20/2005,Northwest Mechanics Go on Strike,US Business News,0.0,-0.128,0,0.5821794867515564
389,11/11/2012,DP World Rides Out the Storm,Middle East,0.0,0.0,4,0.3794565796852112
390,11/24/2001,Industrials Jump As Stocks Finish Week on High Note,Today's Markets,0.16,0.0,4,0.5193139314651489
391,08/29/1999,Boston Chicken Ends Buyout Talks,Major Business News,-0.6,0.0,0,0.5237798094749451
392,07/08/2004,Dollar Slips on Weak US-Growth Outlook,Foreign Exchange,-0.375,-0.4404,0,0.3580264747142792
393,09/16/2014,Ukraine Moves Reflect Moscow's Shadow,Europe,0.0,0.0,3,0.28511008620262146
394,04/06/2007,Micron Falls After Swinging to Loss,Tech Stocks,0.0,-0.3182,0,0.4557901918888092
395,04/22/2018,McKayla Maroney’s Dark Journey Olympic Champion Abused Gymnast ,US,-0.15,0.1531,3,0.23607288300991058
396,02/03/2012,Fed May Sell More AIG Bonds as Risk Hunger Picks Up,Markets,0.5,-0.4767,0,0.2987233102321625
397,01/10/2009,Junk Bonds Get Good Start in '09,Credit Markets,0.7,0.4404,0,0.8704885244369507
398,01/02/2011,Spending Battlelines,Politics,0.0,0.0,2,0.2597210109233856
399,04/28/2002,The 'Living Wage' Gambit,Major Business News,0.0,0.0,4,0.3757411241531372
400,02/03/2007,Lookahead Fed Up,US Business News,0.0,0.0,2,0.2165263444185257
401,04/14/2007,GE's Financial Units Help Boost Profit,Earnings,0.0,0.8074,4,0.5380160808563232
402,06/08/2018,Focus on Health Care Jolts GOP Ahead of Midterms,Politics,0.0,0.4939,3,0.3765277862548828
403,06/05/2017,Dollar Steady Ahead of ECB,Foreign Exchange,0.16666666666666666,0.0,4,0.48595568537712097
404,12/22/2013,Tiffany to Pay Swatch 4495 Million ,Business,0.0,-0.1027,0,0.447670042514801
405,09/03/1999,Merrill Readies Trust Investing in the Net,Tech Center,0.0,0.5106,4,0.47075825929641724
406,07/07/2007,Treasurys Falter on Jobs Data,Credit Markets,0.0,0.0,1,0.3685781955718994
407,12/24/2014,Ferrari Signals Change Ahead,Business,0.0,0.0,2,0.2859729826450348
408,04/25/2019,Massachusetts Judge Charged With Helping Man Evade ICE,US,0.0,0.1027,4,0.2676249146461487
409,02/27/2006,Japan Minister Declares Deflation Over,Economy,0.0,0.0,0,0.7116695642471313
410,01/18/2002,AngloGold Drops Bid for Normandy,Business and Finance - Europe,0.0,0.0,0,0.36133909225463867
411,11/19/2020,‘Operation Moonglow’ Review The Rockets’ Red Scare,Bookshelf,0.0,-0.4939,3,0.3621242344379425
412,02/18/2005,Merck May Return Vioxx to Market,Health,0.0,0.0,0,0.5798135995864868
413,01/26/2011,A fine acting tradition,Business,0.20833333333333334,0.2023,3,0.5436397194862366
414,07/20/2002,Continental Reiterates 2002 Forecasts,Major Business News,0.0,0.0,2,0.30865249037742615
415,10/01/2018,Fed’s Rosengren Says Damage to China’s Economy Likely to Spill Into Other Countries,Markets,-0.0625,-0.4939,0,0.5241000652313232
416,11/06/2012,More Hints of Cord Cutting,Earnings,-0.04999999999999999,-0.128,2,0.35946640372276306
417,10/04/2014,Germany Mulls Sending Soldiers to Assist OSCE in Ukraine,Europe,0.0,0.0,0,0.650296688079834
418,11/23/2018,Oil’s Tumble Pushes US Government Bonds Higher,Credit Markets,0.25,0.0,0,0.4258546233177185
419,05/14/2021,Richard Fuld’s Florida Mansion,Slideshow,0.0,0.0,4,0.3723506033420563
420,11/23/2014,American Pilots Management Agree to Continue Talks,Business,0.0,0.3612,3,0.31478869915008545
421,04/03/2015,Bungling the Job on Substance Abuse and Mental Health,Commentary,-0.1,-0.6369,4,0.3794890344142914
422,04/28/2018,Indian and Chinese Leaders Vow Better Communication More Trade,Asia,0.3333333333333333,0.4404,1,0.3438723385334015
423,12/04/2010,RBI Banks Need to Raise Deposit Rates,Economy,0.0,0.0,2,0.3382527828216553
424,04/01/2001,Ameritrade Cuts Staff President Resigned,Money & Investing,0.0,-0.4939,0,0.4502997398376465
425,10/01/2004,Microsoft Judge Pushes Compromise,Technology,0.0,0.0,0,0.28167545795440674
426,09/30/2005,Marshall Wace Makes Strategy Shift,Markets Main,0.0,0.0,3,0.3381592929363251
427,08/27/2015,Connecticut Ends Chronic Vet Homelessness,Tri-State Area,0.0,0.0,0,0.5416999459266663
428,05/27/2018,Why Aren’t Companies Spending More ,Heard on the Street,0.5,0.0,0,0.4026705026626587
429,09/06/2009,Advocating College Football Playoffs,Sports,0.0,0.0,3,0.34081706404685974
430,12/06/2006,Taco Bell Reopens Nine Stores Shuts Others,US Business News,0.0,0.0,0,0.7563017010688782
431,06/15/2005,Seemingly Easy Trade Backfires on Investors,Credit Markets,0.43333333333333335,0.4404,4,0.34399110078811646
432,03/25/2014,Facebook to Buy Virtual Reality Firm for 2 Billion,Technology,-0.2,0.0,0,0.2956271469593048
433,05/08/2019,Erdogan’s Obvious Insecurities,Review & Outlook,0.0,-0.4215,0,0.7352519631385803
434,02/16/2015,‘Marketplace’ Section Renamed ‘Business & Tech’,Tech,0.0,0.0,4,0.36133864521980286
435,05/20/2012,China Clears Google to Buy Motorola Mobility ,Technology,0.0,0.0772,4,0.24625685811042786
436,06/10/2003,Nokia Warns on Handset Sales,Technology,0.0,-0.1027,0,0.24874401092529297
437,04/02/2000,A Litte Scrutiny Saves Tax Hassles,Tip of the Week,0.0,0.0,3,0.27288708090782166
438,05/03/2006,GM Boeing Exxon Lift Dow,US Stocks,0.0,0.0,4,0.38212764263153076
439,03/03/2012,FBI May Probe NY Congressman,New York Region,0.0,0.0,0,0.3612086772918701
440,02/02/2021,Electronic Arts Plans Return to College Football Videogames,Tech,0.0,0.0,0,0.39837878942489624
441,12/14/2010,An Ace Seafood Bar,Photos,0.0,0.0,3,0.4149917662143707
442,12/19/2006,Delphi Funds Set Revamp Plan,US Business News,0.0,0.0,2,0.2706819474697113
443,03/05/2014,Obama Gives Health Plans Added Reprieve,Politics,0.0,0.0,3,0.316411554813385
444,09/23/2019,New York Reels in High-Tech Chip Maker With 500 Million in Incentives,New York,0.13636363636363635,0.3182,4,0.6731322407722473
445,04/04/2011,Asia's Banking Bonanza Resource Deals ,Markets,0.0,0.0,3,0.3625349700450897
446,05/05/2008,Photos Fighting Worms to Stave Off Hunger,Infogrfx Slide Show,0.0,-0.5423,3,0.3390653133392334
447,09/12/2011,Glenn Beck Faces Big Test,Technology,0.0,0.0,4,0.43349650502204895
448,02/26/2008,'Shrek 3' Sales Boost DreamWorks,Earnings,0.0,0.4019,4,0.5363665819168091
449,10/23/2015,Tyson Foods to Boost Pay at US Chicken Plants ,Business,-0.6,0.3182,4,0.4881443381309509
450,07/31/2002,IBM Bets Big on a Slumping Sector,Technology,0.0,0.0,4,0.24433061480522156
451,10/11/2009,Big Week for Gold Ends on Down Note,Commodities,-0.07777777777777778,0.0,4,0.44279852509498596
452,11/11/2013,Wildcatting on the Edge of Danger,Commodities,0.0,-0.5267,4,0.36500632762908936
453,10/04/2010,Photos of the Day Oct 4,Photos,0.0,0.0,4,0.3432483971118927
454,09/15/2000,The Charm Offensive,Opinion,0.0,-0.0772,4,0.4612189531326294
455,07/19/2006,Merrill Lynch's Net Jumps 44,US Business News,0.0,0.0,4,0.23818066716194153
456,08/17/2003,Low Tech Isn't Dead,Tip of the Week,-0.1,0.3274,0,0.26003560423851013
457,09/10/2016,EU Stresses Importance of US Investment Following Apple Ruling ,Business,0.0,-0.128,0,0.3469630777835846
458,08/03/2015,Amy Schumer Pushes Gun Control,Politics,0.0,-0.34,4,0.2695840895175934
